company_name,status_label,year,current_assets,cogs,depreciation_&_amortization,ebitda,inventory,net_income,total_receivables,market_value,net_sales,total_assets,longterm_debt,ebit,gross_profit,current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses
C_1402,alive,2016,21.974,49.067,1.87,0.4,12.343,-4.587,7.289,47.058,68.009,43.758,9.284,-1.47,18.942,13.518,-9.647,68.009,24.747,67.609
C_1402,alive,2017,27.01,59.9,1.919,4.166,15.397,1.802,9.052,136.62,88.31,53.184,9.321,2.247,28.41,18.8,-7.564,88.31,32.52,84.144
C_1402,alive,2018,84.544,77.183,2.116,9.23,18.981,5.547,17.103,228.5563,116.462,115.248,58.9395,7.114,39.279,21.647,-1.436,116.462,23.274,107.232
C_1405,alive,2003,1.421,2.226,1.218,0.215,23.397,-1.584,0.766,4.17,4.316,9.389,5.212,-1.003,2.09,2.718,-57.657,4.316,7.966,4.101
C_1405,alive,2004,5.875,2.736,1.306,1.409,23.397,-0.818,0.548,23.0335,6.222,19.866,6.424,0.103,3.486,2.854,-59.172,6.222,9.351,4.813
C_1405,alive,2005,6.027,3.483,1.589,1.022,23.397,-1.822,1.193,11.4015,7.701,19.206,4.988,-0.567,4.218,3.741,-61.519,7.701,8.842,6.679
C_1405,alive,2006,5.999,5.438,2.019,1.473,23.397,-1.815,2.978,4.9803,10.391,23.366,6.448,-0.546,4.953,8.138,-63.823,10.391,14.701,8.918
C_1410,alive,1999,13.274,12.149,0.671,0.786,6.168,-2.409,2.807,12.1804,16.165,21.015,6.488,0.115,4.016,3.171,0.387,16.165,10.404,15.379
C_1410,alive,2000,11.882,12.159,0.646,1.768,6.407,0.418,2.479,6.6165,16.969,19.822,6.1,1.122,4.81,1.893,0.769,16.969,8.663,15.201
C_1410,alive,2001,13.105,12.935,0.588,1.974,7.039,0.7,2.699,12.0796,17.934,20.695,5.552,1.386,4.999,2.686,1.433,17.934,8.87,15.96
C_1410,alive,2002,12.074,12.096,0.66,0.534,6.763,-0.229,2.633,8.4916,15.607,19.729,5.674,-0.126,3.511,1.9,1.18,15.607,8.056,15.073
C_1410,alive,2003,12.831,13.067,0.669,1.235,6.81,0.254,3.313,5.9392,17.574,19.941,5.211,0.566,4.507,1.919,1.409,17.574,7.732,16.339
C_1410,alive,2004,14.296,16.344,0.655,1.979,6.841,0.734,3.334,10.0444,22.113,21.36,5.4,1.324,5.769,2.2,2.121,22.113,8.338,20.134
C_1410,alive,2005,16.291,17.047,0.679,2.274,6.558,1.363,3.775,9.8512,23.126,23.209,5.016,1.595,6.079,2.996,3.423,23.126,8.784,20.852
C_1410,alive,2006,16.299,18.762,0.617,2.17,6.861,1.096,4.226,16.6332,24.548,22.638,4.63,1.553,5.786,3.045,4.425,24.548,8.19,22.378
C_1410,alive,2007,18.443,23.294,0.551,3.9,8.011,2.052,4.57,28.0428,31.378,24.531,4.242,3.349,8.084,3.871,6.686,31.378,8.525,27.478
C_1410,alive,2008,20.84,24.405,0.552,5.215,10.16,3.055,5.006,10.6702,34.17,26.885,3.702,4.663,9.765,4.613,8.582,34.17,8.816,28.955
C_1410,alive,2009,21.127,24.968,0.564,3.092,11.526,1.903,4.086,18.4789,33.008,27.634,3.876,2.528,8.04,3.429,10.187,33.008,7.82,29.916
C_1410,alive,2010,22.051,22.9,0.664,3.758,11.032,2.128,5.427,16.629,31.659,28.506,3.472,3.094,8.759,3.213,11.389,31.659,7.194,27.901
C_1410,alive,2011,23.978,25.278,0.686,3.884,11.607,2.626,6.031,18.6681,34.181,30.423,3.188,3.198,8.903,3.495,12.423,34.181,7.179,30.297
C_1410,alive,2012,22.992,22.416,0.614,3.047,11.213,0.32,4.858,16.8246,30.51,29.303,2.663,2.433,8.094,3.054,11.686,30.51,6.037,27.463
C_1410,alive,2014,25.49,24.525,0.652,1.541,12.04,-3.126,6.022,14.7905,31.646,35.245,4.072,0.889,7.121,9.738,9.162,31.646,14.365,30.105
C_1410,alive,2015,24.251,27.641,0.718,2.926,12.487,4.597,6.838,19.0464,36.729,34.374,3.524,2.208,9.088,4.292,13.392,36.729,8.932,33.803
C_1410,alive,2016,25.968,28.564,0.823,3.355,13.293,1.753,7.439,23.2617,38.587,36.281,2.976,2.532,10.023,4.999,14.748,38.587,9.164,35.232
C_1410,alive,2017,26.171,30.61,0.885,3.027,12.791,1.317,8.424,25.6952,41.444,37.986,2.95,2.142,10.834,5.864,15.677,41.444,9.821,38.417
C_1410,alive,2018,29.144,34.747,1.025,5.367,15.15,3.498,10.586,23.8004,47.857,41.685,2.41,4.342,13.11,6.003,18.823,47.857,10.172,42.49
C_1420,alive,1999,49.333,93.183,4.589,9.48,23.935,3.773,22.546,36.351,115.49,86.461,12.985,4.891,22.307,19.075,38.501,115.49,36.415,106.01
C_1420,alive,2000,46.45,86.145,4.587,7.636,19.878,2.422,19.743,29.8414,106.138,80.5,11.962,3.049,19.993,17.774,34.331,106.138,35.0,98.502
C_1420,alive,2001,52.792,82.393,4.368,10.28,18.013,2.974,18.705,24.0902,105.633,86.596,15.107,5.912,23.24,15.849,38.192,105.633,37.222,95.353
C_1420,alive,2004,37.081,74.494,3.498,1.118,7.845,-5.946,17.72,17.4669,87.393,59.759,5.797,-2.38,12.899,21.052,13.469,87.393,34.957,86.275
C_1420,alive,2007,47.862,64.388,1.447,11.694,16.897,6.728,19.473,83.1758,87.255,60.889,2.986,10.247,22.867,15.512,25.145,87.255,24.111,75.561
C_1420,alive,2008,47.771,77.678,1.483,11.718,11.73,5.83,20.439,42.4924,101.391,60.149,0.269,10.235,23.713,13.456,28.985,101.391,19.47,89.673
C_1420,alive,2011,39.658,78.447,4.386,15.328,10.239,7.449,21.02,97.1837,107.357,80.011,1.186,10.942,28.91,14.434,41.42,107.357,26.602,92.029
C_1428,alive,2006,3.135,5.515,0.162,-2.125,23.397,-2.345,0.63,5.1598,8.357,4.188,0.215,-2.287,2.842,8.222,-33.564,8.357,8.437,10.482
C_1434,alive,2004,2.363,3.762,0.458,-0.075,23.397,-1.425,1.618,3.6615,12.12,12.416,11.785,-0.533,8.358,6.706,-25.332,12.12,18.491,12.195
C_1435,alive,1999,4.798,5.939,0.212,0.812,2.51,0.494,0.993,3.6208,7.97,5.309,58.9395,0.6,2.031,2.055,-0.702,7.97,3.373,7.158
C_1435,alive,2005,6.874,6.147,0.198,0.977,2.57,1.941,0.988,10.2856,8.342,7.488,58.9395,0.779,2.195,2.312,2.365,8.342,2.39,7.365
C_1435,alive,2006,6.991,6.109,0.182,0.6,2.682,0.432,0.642,4.0734,7.76,7.533,58.9395,0.418,1.651,1.812,2.797,7.76,1.98,7.16
C_1435,alive,2007,8.6,5.714,0.179,0.929,2.985,0.925,1.026,5.6575,7.792,9.407,58.9395,0.75,2.078,2.584,3.722,7.792,2.929,6.863
C_1435,alive,2008,9.132,6.136,0.202,1.132,2.569,0.969,0.871,4.7544,8.459,9.765,58.9395,0.93,2.323,2.16,4.691,8.459,2.318,7.327
C_1435,alive,2009,9.62,5.679,0.195,0.952,2.809,0.77,0.685,5.6826,7.723,10.233,58.9395,0.757,2.044,1.868,5.461,7.723,2.016,6.771
C_1435,alive,2010,10.943,6.157,0.212,1.494,3.031,1.261,0.937,7.3354,8.933,11.712,58.9395,1.282,2.776,2.094,6.722,8.933,2.232,7.439
C_1435,alive,2011,11.493,6.257,0.203,0.947,2.982,0.746,0.77,7.1215,8.299,12.213,58.9395,0.744,2.042,1.858,7.468,8.299,1.986,7.352
C_1435,alive,2012,11.752,6.292,0.293,0.848,4.033,0.824,1.081,8.2111,8.424,12.38,58.9395,0.555,2.132,1.584,8.305,8.424,1.584,7.576
C_1437,alive,1999,20.713,61.151,6.974,16.66,1.53,6.333,9.756,28.3269,101.296,107.518,26.165,9.686,40.145,47.656,33.114,101.296,81.136,84.636
C_1437,alive,2000,45.949,64.545,7.737,18.046,1.618,4.673,7.747,31.4925,107.035,138.313,70.764,10.309,42.49,31.205,37.033,107.035,108.092,88.989
C_1437,alive,2001,28.466,62.995,8.383,10.391,1.413,-1.897,8.442,22.7427,98.214,128.817,74.123,2.008,35.219,20.215,34.389,98.214,101.599,87.823
C_1437,alive,2002,26.352,56.576,8.289,10.565,1.109,-3.996,8.963,16.996,90.131,118.45,69.097,2.276,33.555,19.283,29.653,90.131,95.968,79.566
C_1437,alive,2003,16.282,54.458,8.57,7.379,1.108,-6.431,8.376,18.3051,84.896,110.119,69.311,-1.191,30.438,15.933,23.037,84.896,94.253,77.517
C_1437,alive,2004,21.108,57.688,8.16,9.662,1.215,-4.602,8.561,24.037,89.907,109.537,69.816,1.502,32.219,17.624,18.435,89.907,98.273,80.245
C_1437,alive,2005,41.942,57.882,8.557,6.652,1.156,4.668,13.338,99.846,88.125,130.619,34.061,-1.905,30.243,18.487,19.036,88.125,118.754,81.473
C_1437,alive,2007,46.247,40.413,6.047,8.275,0.607,1.337,8.827,129.43,67.938,129.591,33.002,2.228,27.525,17.802,15.718,67.938,121.044,59.663
C_1437,alive,2010,35.402,46.288,5.319,3.895,0.958,-2.024,4.5,77.658,71.544,86.19,37.378,-1.424,25.256,18.292,29.759,71.544,63.602,67.649
C_1440,failed,1999,5.366,16.775,1.809,2.05,0.775,-0.08,1.176,10.9125,19.483,15.67,0.267,0.241,2.708,8.62,-15.468,19.483,8.887,17.433
C_1440,failed,2000,8.252,41.477,3.737,7.611,2.331,2.703,2.778,54.657,50.205,56.493,10.056,3.874,8.728,23.431,-13.258,50.205,38.666,42.594
C_1440,failed,2001,16.516,45.615,8.426,20.199,3.12,6.318,7.041,65.2802,68.242,83.45,26.119,11.773,22.627,16.817,-7.033,68.242,50.107,48.043
C_1446,alive,2000,7.757,8.73,8.306,21.092,23.397,10.854,6.05,47.6346,33.581,81.896,16.814,12.786,24.851,6.808,-10.08,33.581,30.112,12.489
C_1451,alive,1999,18.311,55.402,4.448,13.762,23.397,5.819,10.465,96.705,80.849,142.95,33.454,9.314,25.447,16.606,8.816,80.849,102.473,67.087
C_1454,alive,1999,10.113,16.187,0.532,0.365,2.186,0.498,3.495,8.7325,23.063,17.679,58.9395,-0.167,6.876,2.255,14.181,23.063,3.498,22.698
C_1454,alive,2000,11.729,18.217,0.729,1.632,2.067,0.971,4.292,9.6991,26.568,19.161,58.9395,0.903,8.351,3.058,14.876,26.568,4.257,24.936
C_1454,alive,2001,12.942,19.526,0.64,1.936,2.103,1.26,3.988,12.887,29.075,20.185,58.9395,1.296,9.549,3.098,15.834,29.075,4.257,27.139
C_1454,alive,2002,14.331,22.873,0.488,2.205,1.959,1.658,4.927,17.1636,33.536,21.906,58.9395,1.717,10.663,3.273,17.189,33.536,4.512,31.331
C_1454,alive,2003,15.029,29.914,0.527,1.967,2.539,1.399,5.942,23.8102,41.575,23.991,58.9395,1.44,11.661,4.215,18.232,41.575,5.465,39.608
C_1454,alive,2004,16.443,36.522,0.717,3.116,2.718,1.985,6.431,27.7085,49.929,26.915,58.9395,2.399,13.407,4.82,19.843,49.929,6.495,46.813
C_1454,alive,2005,16.007,32.881,0.844,3.978,3.216,2.439,7.234,26.773,48.439,28.666,58.9395,3.134,15.558,5.369,20.812,48.439,7.105,44.461
C_1454,alive,2006,18.186,34.915,0.943,4.954,4.353,3.055,6.986,36.4952,51.557,31.012,58.9395,4.011,16.642,4.848,23.348,51.557,6.495,46.603
C_1454,alive,2007,13.096,39.491,1.03,8.069,3.998,2.874,7.195,52.17,60.689,23.969,3.7,7.039,21.198,5.65,11.535,60.689,10.181,52.62
C_1454,alive,2008,13.331,38.141,0.729,8.247,3.991,4.869,7.771,32.8321,59.265,24.113,0.7,7.518,21.124,5.283,15.46,59.265,6.781,51.018
C_1454,alive,2009,16.281,34.809,0.85,7.718,3.909,4.684,6.305,35.256,55.867,26.835,58.9395,6.868,21.058,5.424,19.161,55.867,6.262,48.149
C_1454,alive,2010,16.845,32.131,0.803,7.537,4.135,4.506,7.129,39.3975,52.356,27.212,58.9395,6.734,20.225,4.977,19.812,52.356,5.833,44.819
C_1454,alive,2011,20.917,33.65,0.784,6.372,7.671,3.699,6.35,38.2356,52.578,30.596,58.9395,5.588,18.928,5.605,22.343,52.578,6.375,46.206
C_1454,alive,2012,21.251,51.444,1.18,9.009,9.419,5.215,8.239,48.9224,76.146,37.648,58.9395,7.829,24.702,6.72,26.484,76.146,7.568,67.137
C_1454,alive,2013,20.705,49.015,1.255,8.549,6.446,5.067,7.787,62.9598,73.834,36.377,58.9395,7.294,24.819,5.534,26.615,73.834,6.263,65.285
C_1454,alive,2014,21.147,35.81,1.258,4.869,7.396,2.591,5.852,57.6106,55.857,35.847,58.9395,3.611,20.047,4.529,26.728,55.857,5.147,50.988
C_1454,alive,2015,18.547,41.487,1.192,6.449,8.746,3.993,7.814,47.2133,64.315,32.182,58.9395,5.257,22.828,7.155,24.302,64.315,7.88,57.866
C_1454,alive,2016,20.608,44.196,1.15,7.231,7.437,4.247,8.08,50.6837,67.627,33.562,58.9395,6.081,23.431,5.994,26.632,67.627,6.55,60.396
C_1455,alive,1999,90.935,264.262,3.88,7.958,47.112,-1.391,39.194,53.6988,306.156,122.698,28.82,4.078,41.894,49.068,19.41,306.156,79.52,298.198
C_1455,alive,2000,77.492,215.874,2.239,10.181,30.438,-5.609,37.768,17.7491,251.406,98.305,24.503,7.942,35.532,39.435,10.276,251.406,67.652,241.225
C_1455,alive,2001,60.49,187.274,2.205,13.143,23.587,6.131,25.775,68.6208,226.263,77.612,9.4,10.938,38.989,31.3,15.671,226.263,40.7,213.12
C_1455,alive,2002,67.168,211.645,1.885,19.199,25.205,11.705,28.823,136.8559,259.527,88.312,58.9395,17.314,47.882,31.878,25.538,259.527,31.878,240.328
C_1455,alive,2003,70.398,200.501,2.023,8.197,26.588,6.049,20.562,123.1998,237.372,91.382,58.9395,6.174,36.871,30.262,28.769,237.372,30.262,229.175
C_1455,alive,2005,99.656,291.585,2.647,15.298,44.265,8.292,38.007,130.0347,343.007,123.208,1.317,12.651,51.422,48.98,35.436,343.007,50.606,327.709
C_1457,alive,2010,83.934,145.613,1.463,10.159,26.514,7.44,18.363,51.311,173.977,119.861,1.796,8.696,28.364,46.204,31.654,173.977,55.592,163.818
C_1457,alive,2011,93.411,169.118,1.611,12.882,38.752,7.461,24.201,104.6119,203.352,122.609,1.67,11.271,34.234,42.088,41.616,203.352,47.562,190.47
C_1458,alive,1999,45.763,65.898,3.919,14.083,24.617,5.47,19.33,119.0704,97.729,82.554,19.011,10.164,31.831,21.774,24.796,97.729,43.419,83.646
C_1458,alive,2000,56.119,89.95,4.757,21.207,25.239,9.503,23.831,159.6999,132.639,95.223,2.107,16.45,42.689,13.157,33.665,132.639,18.677,111.432
C_1458,alive,2001,47.254,65.629,5.071,5.73,17.144,-2.918,12.853,77.1354,89.26,83.351,2.676,0.659,23.631,5.154,31.002,89.26,11.264,83.53
C_1458,alive,2002,47.779,42.762,4.529,2.349,14.494,-0.737,10.868,80.6598,57.213,81.824,2.391,-2.18,14.451,5.178,30.435,57.213,11.149,54.864
C_1458,alive,2003,52.214,45.288,3.798,5.028,13.11,0.854,12.343,93.9528,62.985,83.371,2.106,1.23,17.697,5.672,31.756,62.985,11.327,57.957
C_1458,alive,2004,50.862,54.49,3.438,10.143,15.372,4.166,15.484,97.2038,80.477,91.349,1.716,6.705,25.987,8.571,36.263,80.477,14.507,70.334
C_1458,alive,2005,49.699,69.395,3.184,10.592,17.832,4.605,21.188,82.9437,98.354,98.002,1.426,7.408,28.959,10.229,40.613,98.354,16.641,87.762
C_1459,alive,1999,44.282,84.197,1.367,2.091,16.36,-0.253,21.139,12.5124,101.412,56.456,5.655,0.724,17.215,28.224,9.891,101.412,33.879,99.321
C_1459,alive,2000,54.107,94.872,1.571,4.89,16.489,0.802,30.723,10.3658,115.182,68.255,18.84,3.319,20.31,25.925,10.693,115.182,44.765,110.292
C_1461,alive,2000,14.135,9.117,0.452,-1.427,2.959,-0.8,3.126,27.1456,12.885,16.442,58.9395,-1.879,3.768,5.111,2.388,12.885,5.111,14.312
C_1461,alive,2001,10.828,10.017,0.583,-1.779,1.224,-2.163,3.687,21.4783,14.152,14.815,58.9395,-2.362,4.135,4.068,0.225,14.152,5.547,15.931
C_1461,alive,2002,15.052,9.836,0.788,-1.126,2.22,2.237,3.928,15.7648,14.822,17.772,58.9395,-1.914,4.986,4.528,2.461,14.822,5.997,15.948
C_1461,alive,2008,57.876,46.565,1.939,1.672,17.876,4.775,8.873,42.8213,68.652,68.018,0.583,-0.267,22.087,51.041,-7.339,68.652,54.5,66.98
C_1464,alive,1999,43.567,18.709,4.226,8.342,22.318,2.154,11.535,143.832,59.208,85.273,13.673,4.116,40.499,17.977,8.19,59.208,32.053,50.866
C_1473,alive,2017,110.123,138.047,7.026,6.97,58.097,0.991,30.425,61.2114,207.023,192.665,6.095,-0.056,68.976,30.739,29.417,207.023,100.639,200.053
C_1473,alive,2018,113.228,139.842,7.511,12.235,58.039,-3.633,33.089,45.1996,216.328,182.286,17.307,4.724,76.486,26.187,25.208,216.328,94.415,204.093
C_1478,alive,1999,2.831,39.696,2.311,2.683,0.64,0.605,0.648,17.5,43.302,29.412,7.884,0.372,3.606,3.867,13.744,43.302,13.128,40.619
C_1478,alive,2000,2.988,43.643,2.316,3.313,0.729,0.916,1.365,15.625,48.12,29.61,7.014,0.997,4.477,3.651,14.66,48.12,12.41,44.807
C_1478,alive,2001,2.673,39.627,2.251,2.236,0.761,0.364,1.049,14.375,42.889,28.805,1.927,-0.015,3.262,7.503,15.024,42.889,11.241,40.653
C_1478,alive,2002,5.167,39.185,2.044,2.834,3.167,0.992,1.282,15.0,42.978,30.402,3.83,0.79,3.793,5.803,16.016,42.978,11.846,40.144
C_1478,alive,2004,11.867,30.544,2.589,2.341,8.406,1.638,1.406,16.25,33.881,37.757,4.306,-0.248,3.337,13.827,15.42,33.881,19.797,31.54
C_1487,alive,2004,17.73,5.513,0.172,1.625,7.259,1.13,3.189,20.9566,9.885,23.647,58.9395,1.453,4.372,6.62,12.575,9.885,6.819,8.26
C_1487,alive,2005,17.58,19.831,1.412,1.6,7.61,0.596,4.998,76.395,31.452,78.116,17.294,0.188,11.621,8.709,13.147,31.452,26.191,29.852
C_1487,alive,2007,10.275,20.992,3.851,1.4,1.827,-2.615,3.481,37.9639,64.073,86.777,17.278,-2.451,43.081,11.138,4.674,64.073,28.416,62.673
C_1492,alive,2012,65.244,77.423,2.3,8.177,39.246,3.031,19.65,70.0282,119.486,78.913,58.9395,5.877,42.063,9.851,36.494,119.486,21.125,111.309
C_1494,alive,1999,20.233,28.02,3.476,4.763,6.889,-1.74,9.557,20.2028,40.73,47.751,17.639,1.287,12.71,15.86,-20.465,40.73,36.013,35.967
C_1494,alive,2000,18.809,32.591,3.64,10.989,8.061,2.299,7.229,35.8498,54.607,44.685,16.823,7.349,22.016,11.223,-18.306,54.607,30.594,43.618
C_1494,alive,2001,18.613,33.785,3.588,12.37,6.787,2.862,6.834,36.9272,58.09,43.498,15.813,8.782,24.305,6.914,-15.517,58.09,25.752,45.72
C_1494,alive,2002,35.051,43.352,3.178,22.419,12.082,9.29,7.067,157.0421,82.407,59.479,58.9395,19.241,39.055,13.203,-5.799,82.407,15.422,59.988
C_1495,alive,2008,14.011,10.313,0.254,0.888,4.054,0.524,4.857,20.341,15.941,15.049,58.9395,0.634,5.628,2.266,9.899,15.941,2.325,15.053
C_1495,alive,2009,16.946,11.874,0.247,3.58,3.089,2.229,7.539,32.8655,20.851,19.528,58.9395,3.333,8.977,3.014,11.349,20.851,4.497,17.271
C_1495,alive,2010,20.601,12.604,0.278,4.694,3.759,2.987,5.381,30.2469,22.976,22.987,58.9395,4.416,10.372,3.515,14.361,22.976,4.848,18.282
C_1495,alive,2011,21.884,12.058,0.268,2.397,3.521,1.521,7.138,23.9955,20.222,24.083,58.9395,2.129,8.164,2.911,15.754,20.222,4.108,17.825
C_1495,alive,2012,20.567,14.82,0.393,1.75,4.292,1.143,6.974,25.452,25.23,26.91,58.9395,1.357,10.41,3.738,16.891,25.23,4.784,23.48
C_1495,alive,2013,21.092,15.865,0.559,1.905,4.876,0.796,5.971,26.0392,27.208,28.143,58.9395,1.346,11.343,4.234,17.628,27.208,5.124,25.303
C_1495,alive,2014,21.139,15.274,0.641,0.955,4.747,0.485,6.369,25.4205,26.244,28.352,58.9395,0.314,10.97,4.236,17.959,26.244,4.876,25.289
C_1496,alive,1999,61.271,98.803,1.616,6.519,36.393,2.387,16.328,15.5334,162.819,74.94,0.195,4.903,64.016,30.842,31.687,162.819,40.841,156.3
C_1496,alive,2004,26.703,62.216,0.351,2.815,14.104,1.571,11.344,6.6276,93.287,30.778,0.85,2.464,31.071,19.562,2.78,93.287,26.231,90.472
C_1496,alive,2005,27.383,64.815,0.233,5.063,14.875,3.614,11.262,8.0248,97.914,31.321,58.9395,4.83,33.099,17.446,6.348,97.914,23.263,92.851
C_1496,alive,2006,38.069,77.462,0.207,11.647,19.13,13.989,14.82,51.629,119.059,45.129,58.9395,11.44,41.597,17.231,19.709,119.059,23.563,107.412
C_1496,alive,2007,51.335,85.547,0.252,10.43,26.665,4.947,18.327,31.5578,128.615,58.159,58.9395,10.178,43.068,25.557,24.917,128.615,31.878,118.185
C_1496,alive,2008,44.972,77.696,0.436,2.769,26.287,2.09,13.502,7.9072,113.967,52.014,58.9395,2.333,36.271,18.291,27.1,113.967,24.339,111.198
C_1496,alive,2009,44.064,77.979,0.393,4.435,23.744,1.778,16.324,17.001,114.798,50.683,58.9395,4.042,36.819,14.667,28.763,114.798,21.099,110.363
C_1496,alive,2010,49.933,89.808,0.353,8.353,22.621,4.174,20.214,18.5757,132.702,56.088,58.9395,8.0,42.894,15.813,32.734,132.702,22.397,124.349
C_1496,alive,2011,51.862,91.788,0.37,10.509,25.014,5.938,23.275,19.439,138.62,57.642,58.9395,10.139,46.832,12.936,38.461,138.62,18.266,128.111
C_1501,alive,2003,40.185,82.916,2.692,3.76,24.119,-1.421,15.545,41.2709,98.808,64.925,18.762,1.068,15.892,11.479,41.433,98.808,32.369,95.048
C_1502,alive,1999,17.525,30.767,0.465,-0.01,5.178,-1.41,4.606,22.1303,30.757,44.203,5.914,-0.475,-0.01,7.163,-13.225,30.757,15.592,30.767
C_1502,alive,2003,9.875,7.963,1.17,2.432,5.266,1.287,2.686,6.408,19.211,15.341,58.9395,1.262,11.248,8.809,-44.522,19.211,10.943,16.779
C_1504,alive,2006,7.586,8.773,0.496,0.738,4.778,0.193,2.195,13.0923,12.91,11.332,58.9395,0.242,4.137,2.001,0.14,12.91,2.001,12.172
C_1504,alive,2007,8.2,11.231,0.476,-0.635,4.34,-1.174,2.46,8.0476,14.561,12.111,58.9395,-1.111,3.33,3.752,-1.034,14.561,3.752,15.196
C_1504,alive,2008,8.622,13.815,0.499,1.807,5.027,1.151,2.669,8.057,19.862,13.007,0.715,1.308,6.047,2.687,0.117,19.862,3.402,18.055
C_1504,alive,2009,9.225,9.503,0.523,1.882,5.056,1.157,2.796,8.799,15.244,13.275,0.505,1.359,5.741,1.948,1.274,15.244,2.453,13.362
C_1511,alive,2000,24.785,38.746,1.42,0.674,12.825,-1.018,7.246,24.82,49.635,37.316,1.267,-0.746,10.889,5.662,-8.194,49.635,6.929,48.961
C_1511,alive,2004,13.378,18.821,1.056,2.638,5.405,1.563,3.435,18.2192,28.485,17.802,58.9395,1.582,9.664,2.341,-22.369,28.485,2.341,25.847
C_1511,alive,2005,17.738,17.765,1.136,2.011,8.899,1.392,3.906,17.9983,26.796,22.149,58.9395,0.875,9.031,5.296,-20.977,26.796,5.296,24.785
C_1511,alive,2006,18.322,24.446,1.284,3.606,8.364,2.681,3.068,31.2047,39.104,29.465,58.9395,2.322,14.658,2.632,-12.158,39.104,2.632,35.498
C_1511,alive,2007,20.52,29.732,1.429,3.974,9.219,6.44,6.994,26.1551,46.846,39.651,58.9395,2.545,17.114,4.157,-5.718,46.846,4.157,42.872
C_1511,alive,2008,22.091,21.516,1.592,3.024,9.031,0.578,3.906,8.6751,35.19,39.721,58.9395,1.432,13.674,2.742,-5.14,35.19,2.742,32.166
C_1511,alive,2009,24.976,16.566,1.627,2.124,8.044,0.073,3.468,17.7788,27.437,40.962,58.9395,0.497,10.871,3.117,-5.067,27.437,3.117,25.313
C_1511,alive,2010,28.591,36.854,1.604,5.981,15.737,2.23,8.665,40.5435,54.498,51.374,58.9395,4.377,17.644,10.387,-2.69,54.498,10.387,48.517
C_1511,alive,2011,30.017,38.674,1.935,3.154,13.157,-3.133,9.085,21.5576,56.258,47.324,58.9395,1.219,17.584,8.598,-5.858,56.258,8.598,53.104
C_1515,alive,1999,35.174,48.073,2.468,6.798,23.397,2.447,31.479,41.6439,57.333,66.072,0.3,4.33,9.26,17.743,10.423,57.333,19.084,50.535
C_1515,alive,2000,52.822,70.619,2.917,11.198,23.397,4.644,48.995,81.029,84.808,94.208,21.2,8.281,14.189,16.554,15.067,84.808,39.76,73.61
C_1515,alive,2001,69.231,100.587,3.771,19.706,23.397,8.985,61.09,299.4272,124.202,127.672,14.637,15.935,23.615,37.223,24.052,124.202,57.697,104.496
C_1517,alive,1999,20.49,60.374,0.143,7.384,23.397,4.402,12.963,26.6175,79.243,20.945,58.9395,7.241,18.869,5.196,22.166,79.243,5.196,71.859
C_1517,alive,2000,22.907,61.302,0.105,6.399,23.397,3.858,11.995,23.6363,78.528,23.284,58.9395,6.294,17.226,5.097,26.023,78.528,5.097,72.129
C_1517,alive,2001,25.217,46.438,0.13,4.554,23.397,2.708,10.181,24.9705,59.455,25.597,58.9395,4.424,13.017,4.699,28.731,59.455,4.699,54.901
C_1517,alive,2002,27.582,40.903,0.115,4.09,23.397,2.362,9.289,29.1588,52.443,27.852,58.9395,3.975,11.54,4.553,31.094,52.443,4.553,48.353
C_1519,failed,2003,14.572,12.789,0.141,8.181,2.028,5.367,4.214,80.3967,27.218,15.343,58.9395,8.04,14.429,3.203,-1.013,27.218,3.203,19.037
C_1519,failed,2004,20.034,18.394,0.277,10.528,1.829,6.442,4.418,132.481,37.862,23.29,58.9395,10.251,19.468,2.93,5.429,37.862,2.93,27.334
C_1519,failed,2005,20.745,14.761,0.617,8.618,4.724,5.038,8.016,129.88,32.836,41.538,58.9395,8.001,18.075,6.794,10.467,32.836,7.049,24.218
C_1519,failed,2006,27.407,17.933,1.135,4.745,6.226,1.908,14.435,77.9589,36.165,72.791,24.216,3.61,18.232,7.68,12.375,36.165,34.093,31.42
C_1521,alive,1999,18.325,10.141,1.991,6.604,6.015,3.577,5.089,58.9439,29.257,40.222,11.46,4.613,19.116,7.34,-0.611,29.257,18.8,22.653
C_1521,alive,2000,26.42,12.536,2.156,1.344,6.693,-0.166,5.611,158.1169,32.21,50.364,58.9395,-0.812,19.674,6.318,-5.268,32.21,6.318,30.866
C_1521,alive,2001,24.963,14.207,2.431,2.917,7.184,0.741,6.184,85.9382,35.175,49.841,58.9395,0.486,20.968,5.963,-4.893,35.175,5.963,32.258
C_1521,alive,2002,23.389,16.006,2.324,3.607,8.88,-1.052,6.157,57.9652,40.055,46.506,58.9395,1.283,24.049,6.793,-4.797,40.055,6.793,36.448
C_1521,alive,2003,21.694,19.855,2.62,1.083,9.074,-1.07,6.308,63.4823,44.094,44.333,58.9395,-1.537,24.239,6.031,-4.34,44.094,6.031,43.011
C_1521,alive,2004,22.539,18.523,2.362,3.07,7.857,-0.42,7.709,62.6106,44.382,43.549,58.9395,0.708,25.859,7.121,-3.897,44.382,7.121,41.312
